,state_abbr,county_name,year,candidate,votes_total,combined
1,AL,Autauga,2010,Richard Shelby,13980.0,ALautauga
2,AL,Autauga,2010,William Barnes,3978.0,ALautauga
3,AL,Baldwin,2010,Richard Shelby,46471.0,ALbaldwin
4,AL,Baldwin,2010,William Barnes,11027.0,ALbaldwin
5,AL,Barbour,2010,Richard Shelby,4242.0,ALbarbour
6,AL,Barbour,2010,William Barnes,4030.0,ALbarbour
7,AL,Bibb,2010,Richard Shelby,4849.0,ALbibb
8,AL,Bibb,2010,William Barnes,1569.0,ALbibb
9,AL,Blount,2010,Richard Shelby,14296.0,ALblount
10,AL,Blount,2010,William Barnes,2448.0,ALblount
11,AL,Bullock,2010,William Barnes,2720.0,ALbullock
12,AL,Bullock,2010,Richard Shelby,1146.0,ALbullock
13,AL,Butler,2010,Richard Shelby,4145.0,ALbutler
14,AL,Butler,2010,William Barnes,2888.0,ALbutler
15,AL,Calhoun,2010,Richard Shelby,23643.0,ALcalhoun
16,AL,Calhoun,2010,William Barnes,10046.0,ALcalhoun
17,AL,Chambers,2010,Richard Shelby,5594.0,ALchambers
18,AL,Chambers,2010,William Barnes,4705.0,ALchambers
19,AL,Cherokee,2010,Richard Shelby,5021.0,ALcherokee
20,AL,Cherokee,2010,William Barnes,2111.0,ALcherokee
21,AL,Chilton,2010,Richard Shelby,10801.0,ALchilton
22,AL,Chilton,2010,William Barnes,2735.0,ALchilton
23,AL,Choctaw,2010,Richard Shelby,3510.0,ALchoctaw
24,AL,Choctaw,2010,William Barnes,3108.0,ALchoctaw
25,AL,Clarke,2010,Richard Shelby,6063.0,ALclarke
26,AL,Clarke,2010,William Barnes,4483.0,ALclarke
27,AL,Clay,2010,Richard Shelby,3829.0,ALclay
28,AL,Clay,2010,William Barnes,1401.0,ALclay
29,AL,Cleburne,2010,Richard Shelby,4009.0,ALcleburne
30,AL,Cleburne,2010,William Barnes,1068.0,ALcleburne
31,AL,Coffee,2010,Richard Shelby,11759.0,ALcoffee
32,AL,Coffee,2010,William Barnes,3348.0,ALcoffee
33,AL,Colbert,2010,Richard Shelby,9920.0,ALcolbert
34,AL,Colbert,2010,William Barnes,6781.0,ALcolbert
35,AL,Conecuh,2010,Richard Shelby,2752.0,ALconecuh
36,AL,Conecuh,2010,William Barnes,2444.0,ALconecuh
37,AL,Coosa,2010,Richard Shelby,2482.0,ALcoosa
38,AL,Coosa,2010,William Barnes,1911.0,ALcoosa
39,AL,Covington,2010,Richard Shelby,9785.0,ALcovington
40,AL,Covington,2010,William Barnes,2313.0,ALcovington
41,AL,Crenshaw,2010,Richard Shelby,3837.0,ALcrenshaw
42,AL,Crenshaw,2010,William Barnes,1572.0,ALcrenshaw
43,AL,Cullman,2010,Richard Shelby,23918.0,ALcullman
44,AL,Cullman,2010,William Barnes,5752.0,ALcullman
45,AL,Dale,2010,Richard Shelby,10557.0,ALdale
46,AL,Dale,2010,William Barnes,3274.0,ALdale
47,AL,Dallas,2010,William Barnes,10248.0,ALdallas
48,AL,Dallas,2010,Richard Shelby,5372.0,ALdallas
49,AL,DeKalb,2010,Richard Shelby,14520.0,ALdekalb
50,AL,DeKalb,2010,William Barnes,5410.0,ALdekalb
51,AL,Elmore,2010,Richard Shelby,20689.0,ALelmore
52,AL,Elmore,2010,William Barnes,5555.0,ALelmore
53,AL,Escambia,2010,Richard Shelby,7236.0,ALescambia
54,AL,Escambia,2010,William Barnes,3307.0,ALescambia
55,AL,Etowah,2010,Richard Shelby,22124.0,ALetowah
56,AL,Etowah,2010,William Barnes,9647.0,ALetowah
57,AL,Fayette,2010,Richard Shelby,4417.0,ALfayette
58,AL,Fayette,2010,William Barnes,1583.0,ALfayette
59,AL,Franklin,2010,Richard Shelby,5572.0,ALfranklin
60,AL,Franklin,2010,William Barnes,2992.0,ALfranklin
61,AL,Geneva,2010,Richard Shelby,7817.0,ALgeneva
62,AL,Geneva,2010,William Barnes,1738.0,ALgeneva
63,AL,Greene,2010,William Barnes,3507.0,ALgreene
64,AL,Greene,2010,Richard Shelby,796.0,ALgreene
65,AL,Hale,2010,William Barnes,3895.0,ALhale
66,AL,Hale,2010,Richard Shelby,2568.0,ALhale
67,AL,Henry,2010,Richard Shelby,4493.0,ALhenry
68,AL,Henry,2010,William Barnes,2226.0,ALhenry
69,AL,Houston,2010,Richard Shelby,24218.0,ALhouston
70,AL,Houston,2010,William Barnes,8234.0,ALhouston
71,AL,Jackson,2010,Richard Shelby,10507.0,ALjackson
72,AL,Jackson,2010,William Barnes,4589.0,ALjackson
73,AL,Jefferson,2010,Richard Shelby,113144.0,ALjefferson
74,AL,Jefferson,2010,William Barnes,98773.0,ALjefferson
75,AL,Lamar,2010,Richard Shelby,3647.0,ALlamar
76,AL,Lamar,2010,William Barnes,1236.0,ALlamar
77,AL,Lauderdale,2010,Richard Shelby,18374.0,ALlauderdale
78,AL,Lauderdale,2010,William Barnes,9389.0,ALlauderdale
79,AL,Lawrence,2010,Richard Shelby,7060.0,ALlawrence
80,AL,Lawrence,2010,William Barnes,4381.0,ALlawrence
81,AL,Lee,2010,Richard Shelby,21484.0,ALlee
82,AL,Lee,2010,William Barnes,12187.0,ALlee
83,AL,Limestone,2010,Richard Shelby,19505.0,ALlimestone
84,AL,Limestone,2010,William Barnes,6326.0,ALlimestone
85,AL,Lowndes,2010,William Barnes,3647.0,ALlowndes
86,AL,Lowndes,2010,Richard Shelby,1581.0,ALlowndes
87,AL,Macon,2010,William Barnes,6218.0,ALmacon
88,AL,Macon,2010,Richard Shelby,1272.0,ALmacon
89,AL,Madison,2010,Richard Shelby,73003.0,ALmadison
90,AL,Madison,2010,William Barnes,34909.0,ALmadison
91,AL,Marengo,2010,William Barnes,4462.0,ALmarengo
92,AL,Marengo,2010,Richard Shelby,4359.0,ALmarengo
93,AL,Marion,2010,Richard Shelby,6608.0,ALmarion
94,AL,Marion,2010,William Barnes,2172.0,ALmarion
95,AL,Marshall,2010,Richard Shelby,20836.0,ALmarshall
96,AL,Marshall,2010,William Barnes,4649.0,ALmarshall
97,AL,Mobile,2010,Richard Shelby,65958.0,ALmobile
98,AL,Mobile,2010,William Barnes,44468.0,ALmobile
99,AL,Monroe,2010,Richard Shelby,4474.0,ALmonroe
100,AL,Monroe,2010,William Barnes,3052.0,ALmonroe
101,AL,Montgomery,2010,William Barnes,37924.0,ALmontgomery
102,AL,Montgomery,2010,Richard Shelby,35586.0,ALmontgomery
103,AL,Morgan,2010,Richard Shelby,29718.0,ALmorgan
104,AL,Morgan,2010,William Barnes,9257.0,ALmorgan
105,AL,Perry,2010,William Barnes,3177.0,ALperry
106,AL,Perry,2010,Richard Shelby,1265.0,ALperry
107,AL,Pickens,2010,Richard Shelby,4341.0,ALpickens
108,AL,Pickens,2010,William Barnes,3077.0,ALpickens
109,AL,Pike,2010,Richard Shelby,6094.0,ALpike
110,AL,Pike,2010,William Barnes,3559.0,ALpike
111,AL,Randolph,2010,Richard Shelby,4902.0,ALrandolph
112,AL,Randolph,2010,William Barnes,2270.0,ALrandolph
113,AL,Russell,2010,William Barnes,6091.0,ALrussell
114,AL,Russell,2010,Richard Shelby,5365.0,ALrussell
115,AL,Shelby,2010,Richard Shelby,52309.0,ALshelby
116,AL,Shelby,2010,William Barnes,10871.0,ALshelby
117,AL,St. Clair,2010,Richard Shelby,20560.0,ALst.clair
118,AL,St. Clair,2010,William Barnes,4075.0,ALst.clair
119,AL,Sumter,2010,William Barnes,4110.0,ALsumter
120,AL,Sumter,2010,Richard Shelby,1440.0,ALsumter
121,AL,Talladega,2010,Richard Shelby,14909.0,ALtalladega
122,AL,Talladega,2010,William Barnes,9039.0,ALtalladega
123,AL,Tallapoosa,2010,Richard Shelby,10336.0,ALtallapoosa
124,AL,Tallapoosa,2010,William Barnes,5332.0,ALtallapoosa
125,AL,Tuscaloosa,2010,Richard Shelby,35459.0,ALtuscaloosa
126,AL,Tuscaloosa,2010,William Barnes,18743.0,ALtuscaloosa
127,AL,Walker,2010,Richard Shelby,15916.0,ALwalker
128,AL,Walker,2010,William Barnes,6470.0,ALwalker
129,AL,Washington,2010,Richard Shelby,3864.0,ALwashington
130,AL,Washington,2010,William Barnes,2181.0,ALwashington
131,AL,Wilcox,2010,William Barnes,3482.0,ALwilcox
132,AL,Wilcox,2010,Richard Shelby,1366.0,ALwilcox
133,AL,Winston,2010,Richard Shelby,6508.0,ALwinston
134,AL,Winston,2010,William Barnes,1449.0,ALwinston
135,AK,District 1,2010,Lisa Murkowski,2534.0,AKdistrict1
136,AK,District 1,2010,Joe Miller,1776.0,AKdistrict1
137,AK,District 1,2010,Scott McAdams,1043.0,AKdistrict1
138,AK,District 10,2010,Joe Miller,1514.0,AKdistrict10
139,AK,District 10,2010,Lisa Murkowski,1307.0,AKdistrict10
140,AK,District 10,2010,Scott McAdams,757.0,AKdistrict10
141,AK,District 11,2010,Joe Miller,4268.0,AKdistrict11
142,AK,District 11,2010,Lisa Murkowski,2209.0,AKdistrict11
143,AK,District 11,2010,Scott McAdams,933.0,AKdistrict11
144,AK,District 12,2010,Joe Miller,2886.0,AKdistrict12
145,AK,District 12,2010,Lisa Murkowski,1527.0,AKdistrict12
146,AK,District 12,2010,Scott McAdams,942.0,AKdistrict12
147,AK,District 13,2010,Joe Miller,4604.0,AKdistrict13
148,AK,District 13,2010,Lisa Murkowski,3220.0,AKdistrict13
149,AK,District 13,2010,Scott McAdams,1486.0,AKdistrict13
150,AK,District 14,2010,Joe Miller,4342.0,AKdistrict14
151,AK,District 14,2010,Lisa Murkowski,2475.0,AKdistrict14
152,AK,District 14,2010,Scott McAdams,1163.0,AKdistrict14
153,AK,District 15,2010,Joe Miller,4477.0,AKdistrict15
154,AK,District 15,2010,Lisa Murkowski,2692.0,AKdistrict15
155,AK,District 15,2010,Scott McAdams,1511.0,AKdistrict15
156,AK,District 16,2010,Joe Miller,4332.0,AKdistrict16
157,AK,District 16,2010,Lisa Murkowski,3081.0,AKdistrict16
158,AK,District 16,2010,Scott McAdams,1491.0,AKdistrict16
159,AK,District 17,2010,Joe Miller,3153.0,AKdistrict17
160,AK,District 17,2010,Lisa Murkowski,2991.0,AKdistrict17
161,AK,District 17,2010,Scott McAdams,1084.0,AKdistrict17
162,AK,District 18,2010,Joe Miller,1691.0,AKdistrict18
163,AK,District 18,2010,Lisa Murkowski,915.0,AKdistrict18
164,AK,District 18,2010,Scott McAdams,513.0,AKdistrict18
165,AK,District 19,2010,Lisa Murkowski,2406.0,AKdistrict19
166,AK,District 19,2010,Joe Miller,1825.0,AKdistrict19
167,AK,District 19,2010,Scott McAdams,1503.0,AKdistrict19
168,AK,District 2,2010,Lisa Murkowski,2254.0,AKdistrict2
169,AK,District 2,2010,Scott McAdams,2176.0,AKdistrict2
170,AK,District 2,2010,Joe Miller,1735.0,AKdistrict2
171,AK,District 20,2010,Lisa Murkowski,1346.0,AKdistrict20
172,AK,District 20,2010,Joe Miller,1051.0,AKdistrict20
173,AK,District 20,2010,Scott McAdams,1013.0,AKdistrict20
174,AK,District 21,2010,Lisa Murkowski,2913.0,AKdistrict21
175,AK,District 21,2010,Joe Miller,2199.0,AKdistrict21
176,AK,District 21,2010,Scott McAdams,1751.0,AKdistrict21
177,AK,District 22,2010,Lisa Murkowski,2076.0,AKdistrict22
178,AK,District 22,2010,Scott McAdams,1609.0,AKdistrict22
179,AK,District 22,2010,Joe Miller,1216.0,AKdistrict22
180,AK,District 23,2010,Lisa Murkowski,2217.0,AKdistrict23
181,AK,District 23,2010,Scott McAdams,2172.0,AKdistrict23
182,AK,District 23,2010,Joe Miller,1099.0,AKdistrict23
183,AK,District 24,2010,Lisa Murkowski,2635.0,AKdistrict24
184,AK,District 24,2010,Joe Miller,1659.0,AKdistrict24
185,AK,District 24,2010,Scott McAdams,1576.0,AKdistrict24
186,AK,District 25,2010,Lisa Murkowski,2026.0,AKdistrict25
187,AK,District 25,2010,Scott McAdams,1660.0,AKdistrict25
188,AK,District 25,2010,Joe Miller,1223.0,AKdistrict25
189,AK,District 26,2010,Lisa Murkowski,3152.0,AKdistrict26
190,AK,District 26,2010,Scott McAdams,2379.0,AKdistrict26
191,AK,District 26,2010,Joe Miller,1548.0,AKdistrict26
192,AK,District 27,2010,Lisa Murkowski,3359.0,AKdistrict27
193,AK,District 27,2010,Joe Miller,2106.0,AKdistrict27
194,AK,District 27,2010,Scott McAdams,1473.0,AKdistrict27
195,AK,District 28,2010,Lisa Murkowski,3996.0,AKdistrict28
196,AK,District 28,2010,Joe Miller,2556.0,AKdistrict28
197,AK,District 28,2010,Scott McAdams,1562.0,AKdistrict28
198,AK,District 29,2010,Lisa Murkowski,2327.0,AKdistrict29
199,AK,District 29,2010,Joe Miller,1600.0,AKdistrict29
200,AK,District 29,2010,Scott McAdams,1169.0,AKdistrict29
201,AK,District 3,2010,Scott McAdams,3268.0,AKdistrict3
202,AK,District 3,2010,Lisa Murkowski,2684.0,AKdistrict3
203,AK,District 3,2010,Joe Miller,1201.0,AKdistrict3
204,AK,District 30,2010,Lisa Murkowski,3396.0,AKdistrict30
205,AK,District 30,2010,Joe Miller,2392.0,AKdistrict30
206,AK,District 30,2010,Scott McAdams,1733.0,AKdistrict30
207,AK,District 31,2010,Lisa Murkowski,4092.0,AKdistrict31
208,AK,District 31,2010,Joe Miller,2960.0,AKdistrict31
209,AK,District 31,2010,Scott McAdams,1685.0,AKdistrict31
210,AK,District 32,2010,Lisa Murkowski,4538.0,AKdistrict32
211,AK,District 32,2010,Joe Miller,3515.0,AKdistrict32
212,AK,District 32,2010,Scott McAdams,2473.0,AKdistrict32
213,AK,District 33,2010,Joe Miller,3331.0,AKdistrict33
214,AK,District 33,2010,Lisa Murkowski,2429.0,AKdistrict33
215,AK,District 33,2010,Scott McAdams,1103.0,AKdistrict33
216,AK,District 34,2010,Joe Miller,4320.0,AKdistrict34
217,AK,District 34,2010,Lisa Murkowski,2169.0,AKdistrict34
218,AK,District 34,2010,Scott McAdams,1081.0,AKdistrict34
219,AK,District 35,2010,Scott McAdams,2573.0,AKdistrict35
220,AK,District 35,2010,Joe Miller,2543.0,AKdistrict35
221,AK,District 35,2010,Lisa Murkowski,2243.0,AKdistrict35
222,AK,District 36,2010,Lisa Murkowski,1833.0,AKdistrict36
223,AK,District 36,2010,Joe Miller,1808.0,AKdistrict36
224,AK,District 36,2010,Scott McAdams,1074.0,AKdistrict36
225,AK,District 37,2010,Lisa Murkowski,2245.0,AKdistrict37
226,AK,District 37,2010,Joe Miller,761.0,AKdistrict37
227,AK,District 37,2010,Scott McAdams,680.0,AKdistrict37
228,AK,District 38,2010,Lisa Murkowski,3125.0,AKdistrict38
229,AK,District 38,2010,Scott McAdams,601.0,AKdistrict38
230,AK,District 38,2010,Joe Miller,406.0,AKdistrict38
231,AK,District 39,2010,Lisa Murkowski,3181.0,AKdistrict39
232,AK,District 39,2010,Scott McAdams,753.0,AKdistrict39
233,AK,District 39,2010,Joe Miller,531.0,AKdistrict39
234,AK,District 4,2010,Lisa Murkowski,2685.0,AKdistrict4
235,AK,District 4,2010,Scott McAdams,2209.0,AKdistrict4
236,AK,District 4,2010,Joe Miller,2022.0,AKdistrict4
237,AK,District 40,2010,Lisa Murkowski,2366.0,AKdistrict40
238,AK,District 40,2010,Scott McAdams,656.0,AKdistrict40
239,AK,District 40,2010,Joe Miller,651.0,AKdistrict40
240,AK,District 5,2010,Lisa Murkowski,2527.0,AKdistrict5
241,AK,District 5,2010,Scott McAdams,1646.0,AKdistrict5
242,AK,District 5,2010,Joe Miller,1524.0,AKdistrict5
243,AK,District 6,2010,Lisa Murkowski,2642.0,AKdistrict6
244,AK,District 6,2010,Joe Miller,2008.0,AKdistrict6
245,AK,District 6,2010,Scott McAdams,947.0,AKdistrict6
246,AK,District 7,2010,Joe Miller,3538.0,AKdistrict7
247,AK,District 7,2010,Lisa Murkowski,3349.0,AKdistrict7
248,AK,District 7,2010,Scott McAdams,2472.0,AKdistrict7
249,AK,District 8,2010,Lisa Murkowski,2983.0,AKdistrict8
250,AK,District 8,2010,Scott McAdams,2803.0,AKdistrict8
251,AK,District 8,2010,Joe Miller,2602.0,AKdistrict8
252,AK,District 9,2010,Lisa Murkowski,1984.0,AKdistrict9
253,AK,District 9,2010,Joe Miller,1866.0,AKdistrict9
254,AK,District 9,2010,Scott McAdams,1322.0,AKdistrict9
255,AZ,Apache,2010,Rodney Glassman,11785.0,AZapache
256,AZ,Apache,2010,John McCain,7371.0,AZapache
257,AZ,Apache,2010,David Nolan,1436.0,AZapache
258,AZ,Cochise,2010,John McCain,23445.0,AZcochise
259,AZ,Cochise,2010,Rodney Glassman,13119.0,AZcochise
260,AZ,Cochise,2010,David Nolan,3166.0,AZcochise
261,AZ,Coconino,2010,John McCain,18995.0,AZcoconino
262,AZ,Coconino,2010,Rodney Glassman,17164.0,AZcoconino
263,AZ,Coconino,2010,David Nolan,2545.0,AZcoconino
264,AZ,Gila,2010,John McCain,11500.0,AZgila
265,AZ,Gila,2010,Rodney Glassman,4858.0,AZgila
266,AZ,Gila,2010,David Nolan,1364.0,AZgila
267,AZ,Graham,2010,John McCain,6223.0,AZgraham
268,AZ,Graham,2010,Rodney Glassman,2194.0,AZgraham
269,AZ,Graham,2010,David Nolan,667.0,AZgraham
270,AZ,Greenlee,2010,John McCain,1321.0,AZgreenlee
271,AZ,Greenlee,2010,Rodney Glassman,947.0,AZgreenlee
272,AZ,Greenlee,2010,David Nolan,153.0,AZgreenlee
273,AZ,La Paz,2010,John McCain,3003.0,AZlapaz
274,AZ,La Paz,2010,Rodney Glassman,1085.0,AZlapaz
275,AZ,La Paz,2010,David Nolan,393.0,AZlapaz
276,AZ,Maricopa,2010,John McCain,599068.0,AZmaricopa
277,AZ,Maricopa,2010,Rodney Glassman,319012.0,AZmaricopa
278,AZ,Maricopa,2010,David Nolan,64616.0,AZmaricopa
279,AZ,Mohave,2010,John McCain,36367.0,AZmohave
280,AZ,Mohave,2010,Rodney Glassman,12302.0,AZmohave
281,AZ,Mohave,2010,David Nolan,4803.0,AZmohave
282,AZ,Navajo,2010,John McCain,16157.0,AZnavajo
283,AZ,Navajo,2010,Rodney Glassman,10737.0,AZnavajo
284,AZ,Navajo,2010,David Nolan,2392.0,AZnavajo
285,AZ,Pima,2010,John McCain,158879.0,AZpima
286,AZ,Pima,2010,Rodney Glassman,134296.0,AZpima
287,AZ,Pima,2010,David Nolan,19393.0,AZpima
288,AZ,Pinal,2010,John McCain,47850.0,AZpinal
289,AZ,Pinal,2010,Rodney Glassman,24856.0,AZpinal
290,AZ,Pinal,2010,David Nolan,5355.0,AZpinal
291,AZ,Santa Cruz,2010,Rodney Glassman,5710.0,AZsantacruz
292,AZ,Santa Cruz,2010,John McCain,3693.0,AZsantacruz
293,AZ,Santa Cruz,2010,David Nolan,513.0,AZsantacruz
294,AZ,Yavapai,2010,John McCain,52093.0,AZyavapai
295,AZ,Yavapai,2010,Rodney Glassman,21636.0,AZyavapai
296,AZ,Yavapai,2010,David Nolan,6719.0,AZyavapai
297,AZ,Yuma,2010,John McCain,19650.0,AZyuma
298,AZ,Yuma,2010,Rodney Glassman,12310.0,AZyuma
299,AZ,Yuma,2010,David Nolan,1973.0,AZyuma
300,AR,Arkansas,2010,Blanche Lincoln,2627.0,ARarkansas
301,AR,Arkansas,2010,John Boozman,2134.0,ARarkansas
302,AR,Arkansas,2010,Trevor Drown,117.0,ARarkansas
303,AR,Ashley,2010,John Boozman,3176.0,ARashley
304,AR,Ashley,2010,Blanche Lincoln,2238.0,ARashley
305,AR,Ashley,2010,Trevor Drown,212.0,ARashley
306,AR,Baxter,2010,John Boozman,10139.0,ARbaxter
307,AR,Baxter,2010,Blanche Lincoln,3706.0,ARbaxter
308,AR,Baxter,2010,Trevor Drown,1005.0,ARbaxter
309,AR,Benton,2010,John Boozman,39622.0,ARbenton
310,AR,Benton,2010,Blanche Lincoln,11673.0,ARbenton
311,AR,Benton,2010,Trevor Drown,2015.0,ARbenton
312,AR,Boone,2010,John Boozman,10073.0,ARboone
313,AR,Boone,2010,Blanche Lincoln,3507.0,ARboone
314,AR,Boone,2010,Trevor Drown,1382.0,ARboone
315,AR,Bradley,2010,John Boozman,1562.0,ARbradley
316,AR,Bradley,2010,Blanche Lincoln,1230.0,ARbradley
317,AR,Bradley,2010,Trevor Drown,80.0,ARbradley
318,AR,Calhoun,2010,John Boozman,936.0,ARcalhoun
319,AR,Calhoun,2010,Blanche Lincoln,553.0,ARcalhoun
320,AR,Calhoun,2010,Trevor Drown,111.0,ARcalhoun
321,AR,Carroll,2010,John Boozman,5204.0,ARcarroll
322,AR,Carroll,2010,Blanche Lincoln,2591.0,ARcarroll
323,AR,Carroll,2010,Trevor Drown,491.0,ARcarroll
324,AR,Chicot,2010,Blanche Lincoln,1909.0,ARchicot
325,AR,Chicot,2010,John Boozman,1064.0,ARchicot
326,AR,Chicot,2010,Trevor Drown,45.0,ARchicot
327,AR,Clark,2010,Blanche Lincoln,3782.0,ARclark
328,AR,Clark,2010,John Boozman,3382.0,ARclark
329,AR,Clark,2010,Trevor Drown,440.0,ARclark
330,AR,Clay,2010,John Boozman,1978.0,ARclay
331,AR,Clay,2010,Blanche Lincoln,1971.0,ARclay
332,AR,Clay,2010,Trevor Drown,191.0,ARclay
333,AR,Cleburne,2010,John Boozman,6104.0,ARcleburne
334,AR,Cleburne,2010,Blanche Lincoln,2478.0,ARcleburne
335,AR,Cleburne,2010,Trevor Drown,526.0,ARcleburne
336,AR,Cleveland,2010,John Boozman,1486.0,ARcleveland
337,AR,Cleveland,2010,Blanche Lincoln,837.0,ARcleveland
338,AR,Cleveland,2010,Trevor Drown,80.0,ARcleveland
339,AR,Columbia,2010,John Boozman,4145.0,ARcolumbia
340,AR,Columbia,2010,Blanche Lincoln,2358.0,ARcolumbia
341,AR,Columbia,2010,Trevor Drown,499.0,ARcolumbia
342,AR,Conway,2010,John Boozman,3075.0,ARconway
343,AR,Conway,2010,Blanche Lincoln,2651.0,ARconway
344,AR,Conway,2010,Trevor Drown,377.0,ARconway
345,AR,Craighead,2010,John Boozman,12011.0,ARcraighead
346,AR,Craighead,2010,Blanche Lincoln,8551.0,ARcraighead
347,AR,Craighead,2010,Trevor Drown,851.0,ARcraighead
348,AR,Crawford,2010,John Boozman,11124.0,ARcrawford
349,AR,Crawford,2010,Blanche Lincoln,3034.0,ARcrawford
350,AR,Crawford,2010,Trevor Drown,614.0,ARcrawford
351,AR,Crittenden,2010,Blanche Lincoln,6219.0,ARcrittenden
352,AR,Crittenden,2010,John Boozman,4820.0,ARcrittenden
353,AR,Crittenden,2010,Trevor Drown,488.0,ARcrittenden
354,AR,Cross,2010,John Boozman,2628.0,ARcross
355,AR,Cross,2010,Blanche Lincoln,2330.0,ARcross
356,AR,Cross,2010,Trevor Drown,181.0,ARcross
357,AR,Dallas,2010,John Boozman,1237.0,ARdallas
358,AR,Dallas,2010,Blanche Lincoln,1095.0,ARdallas
359,AR,Dallas,2010,Trevor Drown,123.0,ARdallas
360,AR,Desha,2010,Blanche Lincoln,2177.0,ARdesha
361,AR,Desha,2010,John Boozman,1240.0,ARdesha
362,AR,Desha,2010,Trevor Drown,114.0,ARdesha
363,AR,Drew,2010,John Boozman,2349.0,ARdrew
364,AR,Drew,2010,Blanche Lincoln,1960.0,ARdrew
365,AR,Drew,2010,Trevor Drown,105.0,ARdrew
366,AR,Faulkner,2010,John Boozman,16940.0,ARfaulkner
367,AR,Faulkner,2010,Blanche Lincoln,8935.0,ARfaulkner
368,AR,Faulkner,2010,Trevor Drown,1196.0,ARfaulkner
369,AR,Franklin,2010,John Boozman,3486.0,ARfranklin
370,AR,Franklin,2010,Blanche Lincoln,1499.0,ARfranklin
371,AR,Franklin,2010,Trevor Drown,269.0,ARfranklin
372,AR,Fulton,2010,John Boozman,1966.0,ARfulton
373,AR,Fulton,2010,Blanche Lincoln,1319.0,ARfulton
374,AR,Fulton,2010,Trevor Drown,249.0,ARfulton
375,AR,Garland,2010,John Boozman,18720.0,ARgarland
376,AR,Garland,2010,Blanche Lincoln,9964.0,ARgarland
377,AR,Garland,2010,Trevor Drown,1720.0,ARgarland
378,AR,Grant,2010,John Boozman,3355.0,ARgrant
379,AR,Grant,2010,Blanche Lincoln,1569.0,ARgrant
380,AR,Grant,2010,Trevor Drown,272.0,ARgrant
381,AR,Greene,2010,John Boozman,5389.0,ARgreene
382,AR,Greene,2010,Blanche Lincoln,3315.0,ARgreene
383,AR,Greene,2010,Trevor Drown,427.0,ARgreene
384,AR,Hempstead,2010,John Boozman,2760.0,ARhempstead
385,AR,Hempstead,2010,Blanche Lincoln,1829.0,ARhempstead
386,AR,Hempstead,2010,Trevor Drown,272.0,ARhempstead
387,AR,Hot Spring,2010,John Boozman,4724.0,ARhotspring
388,AR,Hot Spring,2010,Blanche Lincoln,3063.0,ARhotspring
389,AR,Hot Spring,2010,Trevor Drown,561.0,ARhotspring
390,AR,Howard,2010,John Boozman,1769.0,ARhoward
391,AR,Howard,2010,Blanche Lincoln,1188.0,ARhoward
392,AR,Howard,2010,Trevor Drown,175.0,ARhoward
393,AR,Independence,2010,John Boozman,5390.0,ARindependence
394,AR,Independence,2010,Blanche Lincoln,3248.0,ARindependence
395,AR,Independence,2010,Trevor Drown,579.0,ARindependence
396,AR,Izard,2010,John Boozman,2413.0,ARizard
397,AR,Izard,2010,Blanche Lincoln,1521.0,ARizard
398,AR,Izard,2010,Trevor Drown,592.0,ARizard
399,AR,Jackson,2010,Blanche Lincoln,1890.0,ARjackson
400,AR,Jackson,2010,John Boozman,1849.0,ARjackson
401,AR,Jackson,2010,Trevor Drown,195.0,ARjackson
402,AR,Jefferson,2010,Blanche Lincoln,11265.0,ARjefferson
403,AR,Jefferson,2010,John Boozman,6845.0,ARjefferson
404,AR,Jefferson,2010,Trevor Drown,507.0,ARjefferson
405,AR,Johnson,2010,John Boozman,3584.0,ARjohnson
406,AR,Johnson,2010,Blanche Lincoln,1937.0,ARjohnson
407,AR,Johnson,2010,Trevor Drown,416.0,ARjohnson
408,AR,Lafayette,2010,John Boozman,1169.0,ARlafayette
409,AR,Lafayette,2010,Blanche Lincoln,797.0,ARlafayette
410,AR,Lafayette,2010,Trevor Drown,98.0,ARlafayette
411,AR,Lawrence,2010,Blanche Lincoln,2196.0,ARlawrence
412,AR,Lawrence,2010,John Boozman,2161.0,ARlawrence
413,AR,Lawrence,2010,Trevor Drown,266.0,ARlawrence
414,AR,Lee,2010,Blanche Lincoln,1949.0,ARlee
415,AR,Lee,2010,John Boozman,946.0,ARlee
416,AR,Lee,2010,Trevor Drown,78.0,ARlee
417,AR,Lincoln,2010,Blanche Lincoln,1468.0,ARlincoln
418,AR,Lincoln,2010,John Boozman,1459.0,ARlincoln
419,AR,Lincoln,2010,Trevor Drown,296.0,ARlincoln
420,AR,Little River,2010,John Boozman,2047.0,ARlittleriver
421,AR,Little River,2010,Blanche Lincoln,1376.0,ARlittleriver
422,AR,Little River,2010,Trevor Drown,186.0,ARlittleriver
423,AR,Logan,2010,John Boozman,4003.0,ARlogan
424,AR,Logan,2010,Blanche Lincoln,1877.0,ARlogan
425,AR,Logan,2010,Trevor Drown,362.0,ARlogan
426,AR,Lonoke,2010,John Boozman,11204.0,ARlonoke
427,AR,Lonoke,2010,Blanche Lincoln,4551.0,ARlonoke
428,AR,Lonoke,2010,Trevor Drown,607.0,ARlonoke
429,AR,Madison,2010,John Boozman,3348.0,ARmadison
430,AR,Madison,2010,Blanche Lincoln,1488.0,ARmadison
431,AR,Madison,2010,Trevor Drown,231.0,ARmadison
432,AR,Marion,2010,John Boozman,3786.0,ARmarion
433,AR,Marion,2010,Blanche Lincoln,1412.0,ARmarion
